gender,pace_5k_sec,time_5k_sec,finish_time_sec,age
1,393.0,1966.0,7773,27.0
1,356.0,1781.0,7773,58.0
1,362.0,1810.0,7773,52.0
0,361.0,1807.0,7774,29.0
1,336.0,1682.0,7774,39.0
1,331.0,1654.0,7775,31.0
0,371.0,1857.0,7775,27.0
1,314.0,1571.0,7775,19.0
1,366.0,1832.0,7775,38.0
1,357.0,1785.0,7775,58.0
1,336.0,1681.0,7775,24.0
0,371.0,1856.0,7776,41.0
1,370.0,1848.0,7776,35.0
1,353.0,1764.0,7777,43.0
0,368.0,1842.0,7777,40.0
0,369.0,1847.0,7778,39.0
1,385.0,1924.0,7778,26.0
1,328.0,1638.0,7778,50.0
1,353.0,1766.0,7778,31.0
1,370.0,1851.0,7779,50.0
1,367.0,1836.0,7779,43.0
1,348.0,1742.0,7781,33.0
0,334.0,1671.0,7782,34.0
1,359.0,1797.0,7783,44.0
1,332.0,1662.0,7783,33.0
0,359.0,1797.0,7784,51.0
1,348.0,1738.0,7784,27.0
0,378.0,1889.0,7784,25.0
1,371.0,1853.0,7785,31.0
1,369.0,1847.0,7785,63.0
1,367.0,1834.0,7785,38.0
0,361.0,1804.0,7786,33.0
0,371.0,1853.0,7786,26.0
1,340.0,1702.0,7786,30.0
1,368.0,1841.0,7786,37.0
0,362.0,1810.0,7786,38.0
0,372.0,1860.0,7786,43.0
0,356.0,1779.0,7786,31.0
1,351.0,1757.0,7788,39.0
1,352.0,1760.0,7788,32.0
1,345.0,1725.0,7789,49.0
1,270.0,1349.0,7789,24.0
1,351.0,1757.0,7789,41.0
0,359.0,1797.0,7789,43.0
1,345.0,1723.0,7789,43.0
1,324.0,1621.0,7790,24.5
1,361.0,1805.0,7790,30.0
0,356.0,1782.0,7791,34.0
1,353.0,1766.0,7791,30.0
1,315.0,1577.0,7791,48.0
1,341.0,1706.0,7792,24.5
1,371.0,1857.0,7792,23.0
1,336.0,1679.0,7792,45.0
1,356.0,1779.0,7792,63.0
1,341.0,1707.0,7792,38.0
1,333.0,1667.0,7793,46.0
1,351.0,1753.0,7793,68.0
1,335.0,1675.0,7794,39.0
0,334.0,1669.0,7794,34.0
1,403.0,2015.0,7794,54.0
1,354.0,1771.0,7794,36.0
1,354.0,1768.0,7795,31.0
0,369.0,1843.0,7795,31.0
1,357.0,1785.0,7795,34.0
0,344.0,1722.0,7796,26.0
1,344.0,1719.0,7796,37.0
1,333.0,1667.0,7796,44.0
1,385.0,1924.0,7797,32.0
0,358.0,1791.0,7797,23.0
0,358.0,1792.0,7797,38.0
1,340.0,1701.0,7797,44.0
1,343.0,1716.0,7797,46.0
1,318.0,1592.0,7798,31.0
0,361.0,1803.0,7798,37.0
0,318.0,1588.0,7798,29.0
0,356.0,1778.0,7798,41.0
1,368.0,1839.0,7798,41.0
1,368.0,1839.0,7798,28.0
1,369.0,1847.0,7798,25.0
1,358.0,1790.0,7799,38.0
1,333.0,1665.0,7799,25.0
0,371.0,1854.0,7799,26.0
1,353.0,1764.0,7799,43.0
0,364.0,1821.0,7799,32.0
1,358.0,1790.0,7800,43.0
1,340.0,1700.0,7800,23.0
1,376.0,1880.0,7801,36.0
1,361.0,1806.0,7801,40.0
1,338.0,1692.0,7801,26.0
1,357.0,1785.0,7802,64.0
1,359.0,1796.0,7802,42.0
0,369.0,1844.0,7802,20.0
1,360.0,1798.0,7802,38.0
1,367.0,1836.0,7802,36.0
0,368.0,1840.0,7803,36.0
0,374.0,1870.0,7803,24.5
0,344.0,1718.0,7803,28.0
0,348.0,1739.0,7804,37.0
0,368.0,1842.0,7805,34.0
1,331.0,1657.0,7805,41.0
1,367.0,1837.0,7805,27.0
1,343.0,1717.0,7805,20.0
1,372.0,1862.0,7805,36.0
1,362.0,1812.0,7806,48.0
1,339.0,1694.0,7806,60.0
0,369.0,1843.0,7806,44.0
1,353.0,1766.0,7806,47.0
0,378.0,1889.0,7807,27.0
1,358.0,1790.0,7808,31.0
1,384.0,1920.0,7808,48.0
1,348.0,1742.0,7808,40.0
0,361.0,1804.0,7809,28.0
1,342.0,1710.0,7809,55.0
0,368.0,1842.0,7810,48.0
1,370.0,1851.0,7810,32.0
1,370.0,1849.0,7810,41.0
1,385.0,1924.0,7810,34.5
1,370.0,1848.0,7810,33.0
1,368.0,1840.0,7810,52.0
0,363.0,1817.0,7811,31.0
0,377.0,1886.0,7811,49.0
1,370.0,1849.0,7811,34.0
1,370.0,1850.0,7812,44.5
0,350.0,1751.0,7812,30.0
0,338.0,1690.0,7813,29.0
1,360.0,1800.0,7813,24.0
1,354.0,1772.0,7814,41.0
1,358.0,1790.0,7814,36.0
1,357.0,1786.0,7814,47.0
1,371.0,1857.0,7815,30.0
1,378.0,1890.0,7815,51.0
0,365.0,1823.0,7815,34.5
1,336.0,1679.0,7816,38.0
1,351.0,1753.0,7816,44.0
1,338.0,1690.0,7816,28.0
0,347.0,1735.0,7816,49.0
1,396.0,1980.0,7816,48.0
1,374.0,1870.0,7816,45.0
1,338.0,1692.0,7816,49.0
0,356.0,1779.0,7818,49.0
0,350.0,1749.0,7818,28.0
0,331.0,1657.0,7820,25.0
1,342.0,1711.0,7820,39.0
0,367.0,1834.0,7820,35.0
0,354.0,1771.0,7821,26.0
1,380.0,1901.0,7821,61.0
0,356.0,1780.0,7821,23.0
1,365.0,1823.0,7822,44.0
0,344.0,1719.0,7822,35.0
1,353.0,1766.0,7822,33.0
1,351.0,1753.0,7823,41.0
1,364.0,1818.0,7823,28.0
1,353.0,1767.0,7823,54.5
0,365.0,1823.0,7823,32.0
0,364.0,1818.0,7823,27.0
1,324.0,1619.0,7823,48.0
0,362.0,1812.0,7823,34.0
0,364.0,1822.0,7823,44.0
1,336.0,1679.0,7823,27.0
1,336.0,1682.0,7823,38.0
1,352.0,1759.0,7823,33.0
0,360.0,1800.0,7824,22.0
1,349.0,1743.0,7824,38.0
1,322.0,1610.0,7824,22.0
0,348.0,1738.0,7825,24.5
1,378.0,1891.0,7825,24.0
1,386.0,1929.0,7825,38.0
1,346.0,1731.0,7826,21.0
0,338.0,1688.0,7826,55.0
1,368.0,1842.0,7826,26.0
0,345.0,1725.0,7826,28.0
1,304.0,1518.0,7826,34.0
0,357.0,1784.0,7827,41.0
0,363.0,1816.0,7827,24.0
1,349.0,1747.0,7828,32.0
0,346.0,1728.0,7828,46.0
1,361.0,1806.0,7828,54.0
0,357.0,1785.0,7828,44.0
0,379.0,1896.0,7829,35.0
1,305.0,1524.0,7829,30.0
1,319.0,1596.0,7830,44.0
1,345.0,1727.0,7830,69.0
1,370.0,1849.0,7830,29.0
0,361.0,1804.0,7830,22.0
0,378.0,1889.0,7831,30.0
0,349.0,1746.0,7831,38.0
0,342.0,1712.0,7831,34.0
1,361.0,1803.0,7832,45.0
1,368.0,1840.0,7832,44.0
0,363.0,1813.0,7832,22.0
0,353.0,1765.0,7832,46.0
1,356.0,1780.0,7832,48.0
1,349.0,1745.0,7833,46.0
0,382.0,1912.0,7834,41.0
1,344.0,1718.0,7834,47.0
1,371.0,1855.0,7834,39.0
1,313.0,1564.0,7834,26.0
1,350.0,1752.0,7834,24.5
1,382.0,1910.0,7835,39.0
1,336.0,1678.0,7835,33.0
1,328.0,1640.0,7835,43.0
0,395.0,1973.0,7835,34.5
1,362.0,1811.0,7835,29.0
1,363.0,1816.0,7836,41.0
1,384.0,1919.0,7837,46.0
1,371.0,1857.0,7838,28.0
1,351.0,1755.0,7838,46.0
0,334.0,1669.0,7838,41.0
0,378.0,1889.0,7839,30.0
0,356.0,1778.0,7839,33.0
0,372.0,1860.0,7839,30.0
0,369.0,1845.0,7839,39.0
1,369.0,1845.0,7839,38.0
1,345.0,1723.0,7839,40.0
1,341.0,1707.0,7840,43.0
1,370.0,1850.0,7841,30.0
1,367.0,1836.0,7841,51.0
0,356.0,1780.0,7841,33.0
1,310.0,1548.0,7841,27.0
1,371.0,1855.0,7842,34.0
1,360.0,1801.0,7842,53.0
1,380.0,1902.0,7842,40.0
0,374.0,1870.0,7842,39.0
1,367.0,1836.0,7842,38.0
0,374.0,1870.0,7843,43.0
1,354.0,1772.0,7843,56.0
1,356.0,1780.0,7843,37.0
1,331.0,1654.0,7843,49.0
0,373.0,1863.0,7844,30.0
1,374.0,1869.0,7845,40.0
0,361.0,1806.0,7845,46.0
1,373.0,1864.0,7845,34.0
1,396.0,1979.0,7846,61.0
1,366.0,1829.0,7846,51.0
0,362.0,1811.0,7846,42.0
1,369.0,1847.0,7847,19.0
1,360.0,1800.0,7847,21.0
1,349.0,1746.0,7847,24.0
1,368.0,1841.0,7847,53.0
0,383.0,1915.0,7847,38.0
0,357.0,1786.0,7848,37.0
0,354.0,1769.0,7848,50.0
0,367.0,1835.0,7848,24.0
1,354.0,1770.0,7849,54.0
1,359.0,1795.0,7850,28.0
1,335.0,1676.0,7850,44.0
0,368.0,1841.0,7850,33.0
0,339.0,1693.0,7852,40.0
0,368.0,1840.0,7852,24.0
1,365.0,1823.0,7853,45.0
1,375.0,1876.0,7853,29.0
1,388.0,1938.0,7854,21.0
0,361.0,1805.0,7854,34.5
1,321.0,1606.0,7855,48.0
0,349.0,1743.0,7855,38.0
0,357.0,1785.0,7856,51.0
1,365.0,1824.0,7856,48.0
1,345.0,1724.0,7856,44.0
1,365.0,1825.0,7857,42.0
0,370.0,1849.0,7857,32.0
1,359.0,1797.0,7857,71.0
1,355.0,1773.0,7858,32.0
1,326.0,1628.0,7858,43.0
0,350.0,1749.0,7858,35.0
1,378.0,1889.0,7858,22.0
1,349.0,1745.0,7859,40.0
1,371.0,1855.0,7859,32.0
1,362.0,1808.0,7859,67.0
0,382.0,1910.0,7859,38.0
1,364.0,1819.0,7859,52.0
0,343.0,1714.0,7860,37.0
0,364.0,1819.0,7860,22.0
1,374.0,1871.0,7860,51.0
1,379.0,1895.0,7860,47.0
0,361.0,1805.0,7860,32.0
0,372.0,1858.0,7861,28.0
1,349.0,1743.0,7861,46.0
1,371.0,1856.0,7861,48.0
1,334.0,1670.0,7862,50.0
1,362.0,1812.0,7862,36.0
1,320.0,1598.0,7862,45.0
1,350.0,1751.0,7862,48.0
1,400.0,1999.0,7862,36.0
0,367.0,1833.0,7863,40.0
0,345.0,1726.0,7863,56.0
1,337.0,1686.0,7864,25.0
1,353.0,1767.0,7864,35.0
0,378.0,1892.0,7864,27.0
0,366.0,1832.0,7864,59.0
0,374.0,1872.0,7864,32.0
0,374.0,1871.0,7864,35.0
0,366.0,1831.0,7865,40.0
0,370.0,1851.0,7865,43.0
1,369.0,1847.0,7865,22.0
1,327.0,1636.0,7865,48.0
1,379.0,1895.0,7866,33.0
0,372.0,1862.0,7866,42.0
1,349.0,1747.0,7867,54.0
1,339.0,1693.0,7867,54.0
0,326.0,1632.0,7868,37.0
1,342.0,1709.0,7868,48.0
1,367.0,1834.0,7868,57.0
0,366.0,1831.0,7868,40.0
1,364.0,1819.0,7868,29.0
1,365.0,1827.0,7868,47.0
1,352.0,1758.0,7869,36.0
1,379.0,1897.0,7869,33.0
1,371.0,1855.0,7869,45.0
1,370.0,1848.0,7869,23.0
1,354.0,1772.0,7869,64.0
1,364.0,1821.0,7870,28.0
1,353.0,1766.0,7870,52.0
1,367.0,1833.0,7871,36.0
1,348.0,1741.0,7871,37.0
1,337.0,1685.0,7871,33.0
1,355.0,1777.0,7872,68.0
0,354.0,1770.0,7872,48.0
1,338.0,1690.0,7872,42.0
0,340.0,1701.0,7873,48.0
0,370.0,1850.0,7873,41.0
1,392.0,1959.0,7873,29.0
1,359.0,1797.0,7874,65.0
0,372.0,1861.0,7874,33.0
1,352.0,1762.0,7874,69.0
1,375.0,1876.0,7874,30.0
1,353.0,1766.0,7874,50.0
1,344.0,1718.0,7875,34.0
0,339.0,1694.0,7875,24.5
0,350.0,1751.0,7875,35.0
0,374.0,1870.0,7875,37.0
1,360.0,1798.0,7876,49.0
1,366.0,1832.0,7876,35.0
1,341.0,1707.0,7877,33.0
1,337.0,1683.0,7877,35.0
1,375.0,1875.0,7877,29.0
0,375.0,1873.0,7877,32.0
0,363.0,1814.0,7878,49.0
1,358.0,1788.0,7878,43.0
0,355.0,1777.0,7878,37.0
1,340.0,1701.0,7878,39.0
0,379.0,1895.0,7878,41.0
1,366.0,1832.0,7878,51.0
0,375.0,1875.0,7878,29.0
0,369.0,1847.0,7878,44.0
0,337.0,1686.0,7879,35.0
1,374.0,1871.0,7880,40.0
1,314.0,1572.0,7880,49.0
0,367.0,1834.0,7881,41.0
0,368.0,1838.0,7881,43.0
0,,,7881,40.0
1,313.0,1563.0,7882,32.0
1,341.0,1704.0,7882,40.0
0,352.0,1758.0,7883,29.0
0,391.0,1953.0,7884,33.0
0,382.0,1911.0,7884,44.0
0,369.0,1846.0,7884,42.0
0,339.0,1697.0,7884,34.0
1,353.0,1764.0,7884,19.0
1,340.0,1699.0,7885,47.0
0,367.0,1834.0,7885,51.0
1,372.0,1858.0,7885,38.0
0,375.0,1874.0,7886,40.0
1,330.0,1650.0,7887,31.0
1,357.0,1786.0,7888,47.0
1,368.0,1842.0,7888,63.0
1,347.0,1734.0,7888,67.0
0,339.0,1696.0,7888,27.0
1,354.0,1772.0,7888,52.0
1,369.0,1843.0,7889,26.0
1,356.0,1779.0,7889,51.0
1,389.0,1943.0,7889,24.0
1,370.0,1851.0,7890,40.0
0,350.0,1750.0,7890,50.0
0,378.0,1892.0,7891,60.0
1,367.0,1833.0,7892,33.0
1,382.0,1911.0,7892,44.0
1,346.0,1731.0,7893,42.0
1,346.0,1729.0,7893,26.0
1,371.0,1853.0,7894,48.0
1,347.0,1734.0,7894,55.0
1,368.0,1838.0,7894,36.0
1,356.0,1778.0,7894,66.0
0,383.0,1915.0,7895,39.0
0,372.0,1861.0,7895,30.0
0,369.0,1847.0,7896,34.5
1,365.0,1823.0,7896,51.0
0,372.0,1862.0,7897,41.0
1,354.0,1770.0,7897,31.0
1,341.0,1704.0,7897,25.0
0,376.0,1878.0,7898,27.0
1,370.0,1850.0,7898,35.0
1,362.0,1810.0,7898,52.0
0,340.0,1700.0,7898,37.0
1,354.0,1769.0,7899,53.0
0,380.0,1900.0,7899,43.0
0,370.0,1850.0,7900,34.0
0,368.0,1839.0,7900,33.0
1,403.0,2016.0,7900,21.0
0,375.0,1875.0,7900,51.0
1,365.0,1826.0,7900,37.0
1,363.0,1814.0,7901,72.0
1,380.0,1902.0,7901,39.0
1,361.0,1803.0,7901,51.0
0,360.0,1799.0,7901,47.0
1,387.0,1934.0,7901,29.0
1,350.0,1751.0,7901,42.0
1,338.0,1690.0,7902,40.0
1,369.0,1846.0,7902,45.0
0,359.0,1795.0,7902,26.0
0,357.0,1784.0,7902,37.0
1,357.0,1784.0,7902,36.0
1,382.0,1910.0,7902,37.0
0,367.0,1837.0,7903,47.0
1,349.0,1743.0,7903,44.0
0,338.0,1692.0,7903,26.0
1,342.0,1711.0,7903,39.0
0,369.0,1847.0,7904,45.0
1,368.0,1838.0,7904,37.0
1,334.0,1669.0,7904,36.0
1,362.0,1810.0,7905,21.0
0,378.0,1889.0,7905,42.0
0,391.0,1955.0,7905,30.0
0,360.0,1802.0,7905,37.0
0,374.0,1871.0,7906,30.0
1,319.0,1597.0,7906,26.0
1,370.0,1848.0,7906,48.0
0,345.0,1726.0,7906,49.0
1,361.0,1806.0,7906,40.0
0,365.0,1825.0,7906,41.0
1,329.0,1645.0,7908,36.0
1,340.0,1698.0,7908,29.0
0,348.0,1741.0,7908,40.0
0,378.0,1889.0,7908,28.0
1,342.0,1711.0,7909,35.0
0,355.0,1776.0,7909,45.0
0,345.0,1725.0,7909,28.0
0,388.0,1942.0,7910,50.0
1,365.0,1825.0,7910,54.0
0,351.0,1755.0,7911,44.0
0,368.0,1838.0,7911,38.0
1,378.0,1888.0,7912,28.0
1,339.0,1697.0,7912,47.0
1,389.0,1945.0,7913,50.0
0,364.0,1820.0,7914,28.0
1,354.0,1769.0,7914,40.0
1,359.0,1793.0,7915,20.0
0,384.0,1920.0,7916,35.0
1,359.0,1795.0,7917,39.0
1,389.0,1944.0,7917,32.0
0,359.0,1793.0,7917,49.0
1,343.0,1717.0,7918,40.0
0,374.0,1870.0,7918,42.0
1,342.0,1708.0,7918,32.0
1,363.0,1813.0,7919,33.0
1,368.0,1838.0,7919,52.0
1,363.0,1814.0,7920,24.0
1,364.0,1822.0,7920,62.0
0,368.0,1839.0,7920,34.5
0,372.0,1862.0,7920,35.0
0,363.0,1815.0,7921,48.0
0,362.0,1812.0,7921,50.0
0,361.0,1807.0,7922,45.0
0,364.0,1818.0,7922,28.0
1,385.0,1926.0,7922,44.5
1,360.0,1798.0,7922,68.0
0,342.0,1709.0,7923,44.0
0,375.0,1875.0,7923,38.0
1,363.0,1814.0,7923,50.0
1,344.0,1719.0,7923,46.0
1,363.0,1817.0,7924,40.0
1,362.0,1808.0,7924,36.0
1,359.0,1795.0,7924,23.0
1,355.0,1775.0,7924,57.0
0,340.0,1699.0,7925,20.0
1,351.0,1757.0,7925,45.0
0,364.0,1819.0,7926,34.0
1,373.0,1863.0,7927,50.0
0,349.0,1744.0,7927,50.0
0,374.0,1870.0,7928,25.0
1,372.0,1861.0,7928,38.0
0,373.0,1866.0,7929,21.0
0,355.0,1774.0,7929,39.0
0,346.0,1729.0,7929,34.0
1,332.0,1658.0,7930,50.0
1,377.0,1886.0,7930,30.0
1,357.0,1785.0,7930,37.0
1,396.0,1980.0,7930,24.0
1,367.0,1836.0,7931,54.0
0,372.0,1858.0,7932,30.0
0,372.0,1859.0,7932,45.0
1,348.0,1738.0,7932,40.0
1,357.0,1787.0,7932,38.0
1,325.0,1623.0,7932,51.0
0,371.0,1857.0,7932,36.0
0,370.0,1849.0,7933,26.0
0,365.0,1823.0,7933,36.0
0,364.0,1821.0,7933,39.0
1,364.0,1820.0,7933,38.0
0,368.0,1839.0,7934,51.0
1,365.0,1827.0,7935,27.0
0,345.0,1725.0,7936,41.0
0,368.0,1841.0,7936,55.0
0,360.0,1801.0,7937,45.0
0,358.0,1788.0,7937,36.0
1,369.0,1847.0,7937,61.0
0,351.0,1755.0,7938,29.0
0,390.0,1952.0,7939,37.0
0,365.0,1827.0,7939,48.0
1,369.0,1845.0,7939,29.0
0,374.0,1871.0,7940,50.0
1,358.0,1790.0,7940,33.0
0,357.0,1786.0,7940,36.0
0,404.0,2022.0,7940,26.0
0,373.0,1865.0,7940,41.0
0,400.0,2001.0,7941,35.0
1,372.0,1861.0,7941,48.0
0,370.0,1852.0,7943,31.0
1,330.0,1652.0,7943,35.0
0,367.0,1833.0,7943,40.0
1,313.0,1563.0,7943,30.0
0,357.0,1786.0,7944,44.0
0,352.0,1761.0,7944,34.0
0,350.0,1752.0,7944,40.0
1,349.0,1745.0,7945,52.0
1,348.0,1739.0,7945,32.0
1,361.0,1804.0,7946,57.0
1,374.0,1869.0,7946,27.0
1,372.0,1860.0,7946,39.0
1,360.0,1802.0,7946,43.0
1,374.0,1868.0,7947,43.0
1,396.0,1981.0,7947,64.0
1,364.0,1820.0,7948,34.5
0,374.0,1871.0,7948,42.0
1,307.0,1535.0,7948,44.0
1,352.0,1760.0,7949,34.0
1,358.0,1792.0,7949,30.0
1,350.0,1749.0,7949,47.0
1,339.0,1693.0,7949,34.0
0,360.0,1802.0,7950,27.0
1,336.0,1682.0,7950,47.0
1,345.0,1725.0,7950,33.0
0,345.0,1727.0,7951,51.0
0,366.0,1828.0,7951,43.0
1,350.0,1750.0,7951,32.0
1,308.0,1542.0,7952,22.0
1,371.0,1856.0,7952,25.0
0,352.0,1762.0,7953,45.0
1,352.0,1761.0,7954,74.0
1,333.0,1664.0,7955,31.0
1,325.0,1627.0,7955,60.0
0,382.0,1911.0,7955,33.0
0,352.0,1758.0,7955,28.0
1,346.0,1732.0,7955,43.0
1,367.0,1836.0,7957,50.0
1,292.0,1462.0,7957,29.0
0,364.0,1819.0,7958,42.0
1,382.0,1910.0,7958,34.0
1,341.0,1706.0,7958,63.0
0,374.0,1868.0,7958,48.0
1,342.0,1710.0,7959,62.0
0,356.0,1782.0,7960,48.0
1,319.0,1597.0,7960,36.0
0,361.0,1803.0,7960,42.0
0,395.0,1975.0,7960,31.0
0,365.0,1826.0,7960,44.0
1,327.0,1635.0,7961,46.0
1,334.0,1672.0,7961,26.0
1,369.0,1845.0,7961,58.0
1,366.0,1828.0,7961,49.0
1,378.0,1892.0,7962,39.0
1,377.0,1883.0,7962,32.0
1,392.0,1960.0,7962,42.0
0,390.0,1950.0,7963,41.0
1,375.0,1875.0,7963,28.0
1,371.0,1855.0,7963,29.0
0,395.0,1977.0,7963,29.0
1,337.0,1687.0,7964,34.5
1,360.0,1802.0,7964,41.0
1,394.0,1971.0,7964,39.0
0,375.0,1874.0,7964,23.0
1,375.0,1873.0,7965,30.0
1,366.0,1832.0,7966,38.0
0,378.0,1889.0,7967,25.0
1,342.0,1712.0,7967,50.0
0,360.0,1801.0,7968,40.0
1,394.0,1972.0,7968,29.0
1,323.0,1613.0,7968,20.0
0,363.0,1817.0,7969,39.0
0,376.0,1878.0,7969,31.0
1,389.0,1944.0,7970,64.0
1,376.0,1879.0,7971,61.0
1,363.0,1813.0,7971,40.0
0,369.0,1847.0,7972,25.0
1,355.0,1776.0,7973,39.0
0,378.0,1888.0,7973,39.0
0,370.0,1852.0,7973,31.0
1,358.0,1788.0,7973,51.0
0,388.0,1939.0,7973,39.0
1,368.0,1839.0,7974,43.0
0,348.0,1740.0,7974,47.0
1,323.0,1617.0,7975,32.0
0,350.0,1751.0,7975,41.0
1,374.0,1871.0,7975,54.0
1,381.0,1907.0,7976,42.0
0,382.0,1909.0,7976,41.0
0,369.0,1846.0,7978,54.0
0,370.0,1852.0,7978,42.0
0,381.0,1903.0,7978,27.0
1,359.0,1794.0,7979,41.0
1,372.0,1861.0,7979,63.0
0,359.0,1795.0,7980,48.0
1,348.0,1739.0,7981,29.0
1,331.0,1655.0,7981,23.0
1,370.0,1849.0,7982,27.0
1,365.0,1825.0,7982,48.0
1,340.0,1701.0,7982,36.0
1,326.0,1632.0,7983,43.0
1,342.0,1712.0,7983,61.0
0,374.0,1868.0,7986,45.0
0,383.0,1913.0,7987,45.0
1,340.0,1701.0,7987,21.0
1,374.0,1872.0,7987,37.0
0,372.0,1858.0,7988,31.0
0,361.0,1803.0,7988,39.0
0,367.0,1836.0,7989,42.0
1,368.0,1839.0,7989,43.0
1,383.0,1915.0,7989,70.0
1,359.0,1794.0,7990,26.0
0,392.0,1960.0,7990,38.0
0,383.0,1913.0,7990,37.0
0,381.0,1904.0,7991,30.0
0,359.0,1794.0,7991,35.0
1,357.0,1784.0,7991,43.0
0,366.0,1831.0,7991,23.0
0,374.0,1868.0,7992,48.0
1,359.0,1794.0,7992,35.0
1,348.0,1740.0,7992,27.0
1,370.0,1849.0,7992,52.0
1,346.0,1732.0,7993,34.5
1,357.0,1783.0,7993,73.0
1,366.0,1831.0,7993,39.0
0,364.0,1819.0,7994,46.0
1,347.0,1737.0,7994,37.0
0,356.0,1781.0,7994,42.0
0,356.0,1781.0,7994,42.0
0,376.0,1879.0,7995,30.0
1,338.0,1690.0,7995,38.0
0,365.0,1825.0,7995,30.0
0,372.0,1861.0,7995,47.0
0,361.0,1806.0,7995,71.0
1,402.0,2009.0,7996,53.0
1,390.0,1951.0,7996,34.0
0,378.0,1889.0,7997,34.5
1,379.0,1894.0,7997,41.0
0,378.0,1890.0,7998,36.0
0,376.0,1879.0,7998,44.0
1,356.0,1779.0,7999,44.0
1,352.0,1762.0,8000,32.0
1,366.0,1830.0,8000,41.0
0,361.0,1803.0,8000,44.0
1,344.0,1721.0,8001,25.0
1,361.0,1807.0,8001,57.0
0,364.0,1818.0,8001,50.0
0,351.0,1753.0,8001,30.0
1,344.0,1719.0,8001,29.0
1,348.0,1741.0,8001,32.0
1,368.0,1841.0,8003,55.0
1,362.0,1811.0,8003,39.0
0,365.0,1823.0,8004,40.0
1,386.0,1931.0,8004,30.0
1,363.0,1814.0,8004,36.0
0,359.0,1793.0,8004,46.0
1,378.0,1888.0,8005,69.0
0,356.0,1779.0,8006,43.0
1,326.0,1630.0,8007,47.0
0,385.0,1925.0,8007,34.0
1,344.0,1718.0,8007,27.0
1,378.0,1888.0,8008,44.0
1,315.0,1574.0,8008,51.0
1,369.0,1847.0,8008,46.0
0,396.0,1981.0,8008,31.0
1,342.0,1710.0,8008,62.0
0,368.0,1839.0,8008,33.0
1,385.0,1927.0,8009,31.0
1,333.0,1667.0,8009,21.0
1,324.0,1621.0,8011,38.0
1,361.0,1807.0,8011,34.0
0,389.0,1944.0,8012,23.0
0,379.0,1896.0,8014,20.0
0,359.0,1793.0,8015,36.0
0,367.0,1833.0,8015,27.0
1,331.0,1657.0,8016,39.0
1,341.0,1705.0,8016,31.0
1,362.0,1808.0,8016,39.0
1,379.0,1894.0,8016,41.0
0,365.0,1827.0,8017,40.0
0,364.0,1822.0,8017,34.0
0,381.0,1906.0,8017,51.0
1,367.0,1833.0,8018,35.0
0,383.0,1915.0,8018,29.0
1,360.0,1799.0,8018,31.0
0,363.0,1816.0,8018,36.0
1,383.0,1915.0,8018,36.0
1,335.0,1674.0,8018,45.0
0,382.0,1910.0,8019,19.0
1,395.0,1977.0,8020,43.0
1,385.0,1924.0,8020,42.0
1,325.0,1625.0,8020,49.0
1,339.0,1697.0,8020,44.0
1,382.0,1912.0,8020,48.0
0,333.0,1663.0,8021,40.0
0,383.0,1917.0,8021,33.0
1,369.0,1843.0,8021,21.0
1,354.0,1772.0,8022,42.0
0,362.0,1811.0,8022,41.0
1,334.0,1670.0,8022,31.0
1,371.0,1856.0,8023,54.0
0,366.0,1832.0,8023,38.0
1,327.0,1637.0,8023,31.0
1,369.0,1847.0,8025,32.0
1,381.0,1904.0,8025,24.0
0,374.0,1872.0,8025,40.0
0,372.0,1859.0,8026,22.0
1,363.0,1814.0,8026,43.0
1,356.0,1781.0,8027,31.0
1,328.0,1641.0,8027,35.0
0,357.0,1785.0,8028,46.0
1,344.0,1718.0,8028,29.0
0,372.0,1861.0,8028,53.0
0,358.0,1792.0,8029,40.0
1,339.0,1694.0,8030,27.0
1,354.0,1771.0,8030,44.5
1,385.0,1924.0,8030,41.0
1,351.0,1756.0,8030,26.0
0,340.0,1700.0,8030,46.0
0,338.0,1690.0,8031,33.0
0,371.0,1856.0,8031,39.0
1,343.0,1717.0,8031,24.5
1,395.0,1977.0,8032,28.0
1,387.0,1933.0,8032,73.0
1,358.0,1789.0,8033,52.0
1,366.0,1831.0,8033,45.0
1,375.0,1877.0,8034,24.0
0,370.0,1848.0,8034,40.0
1,363.0,1816.0,8034,27.0
0,379.0,1895.0,8035,48.0
1,360.0,1799.0,8035,23.0
1,352.0,1760.0,8036,43.0
1,386.0,1929.0,8036,22.0
0,363.0,1813.0,8036,56.0
0,369.0,1847.0,8037,48.0
1,318.0,1591.0,8038,38.0
0,373.0,1867.0,8038,33.0
1,367.0,1837.0,8039,27.0
1,372.0,1860.0,8039,50.0
1,366.0,1832.0,8039,56.0
0,357.0,1786.0,8040,37.0
1,331.0,1655.0,8040,47.0
0,378.0,1890.0,8040,40.0
0,379.0,1893.0,8042,38.0
1,355.0,1777.0,8042,34.5
1,393.0,1967.0,8042,30.0
0,355.0,1774.0,8042,42.0
0,353.0,1764.0,8043,34.5
1,336.0,1678.0,8044,40.0
1,354.0,1772.0,8044,36.0
0,383.0,1913.0,8045,48.0
1,367.0,1836.0,8046,31.0
1,398.0,1991.0,8046,35.0
1,367.0,1835.0,8046,42.0
1,361.0,1803.0,8046,53.0
0,348.0,1741.0,8047,34.0
0,363.0,1817.0,8047,44.0
1,354.0,1769.0,8047,44.0
1,355.0,1777.0,8047,47.0
0,373.0,1867.0,8048,45.0
